date,AUDEUR Curncy,BRLEUR Curncy,CADEUR Curncy,CHFEUR Curncy,CNYEUR Curncy,CZKEUR Curncy,DKKEUR Curncy,GBPEUR Curncy,GBpEUR Curncy,HKDEUR Curncy,ILSEUR Curncy,INREUR Curncy,ISKEUR Curncy,JPYEUR Curncy,NOKEUR Curncy,NZDEUR Curncy,PKREUR Curncy,PLNEUR Curncy,RUBEUR Curncy,SEKEUR Curncy,SGDEUR Curncy,USDEUR Curncy,XAGEUR Curncy,XAUEUR Curncy,ZAREUR Curncy
2000-06-12,0.6204,0.58053,0.7102,0.6403,0.12667,0.0278,0.134,1.5864,1.5864,0.1345,0.2555,0.02339,1.3896,0.98127,0.1208,0.4943,0.02015,0.23858,0.0369,0.1206,0.6089,1.0484,,,0.1493
2000-06-13,0.6214,0.57542,0.7098,0.6397,0.1259,0.0278,0.134,1.5702,1.5702,0.1337,0.2538,0.02328,1.3775,0.97475,0.1207,0.4927,0.02004,0.23601,0.0368,0.12101,0.6057,1.0421,,,0.1486
2000-06-14,0.626,0.57676,0.7111,0.6388,0.12612,0.0278,0.1339,1.566,1.566,0.134,0.2545,0.02335,1.3763,0.97903,0.1215,0.4953,0.02006,0.23698,0.0368,0.12214,0.6063,1.044,,,0.1496
2000-06-15,0.6311,0.57838,0.7099,0.6405,0.12655,0.0277,0.1341,1.5838,1.5838,0.1344,0.2557,0.02343,1.3699,0.98366,0.1218,0.4929,0.02013,0.23791,0.037,0.12173,0.6076,1.0474,,,
2000-06-16,0.6284,0.57474,0.7069,0.6407,0.12521,0.0277,0.1341,1.571,1.571,0.133,0.2534,0.02318,1.3628,0.9739,0.1207,0.4944,0.01987,0.2344,0.0366,0.12009,0.6002,1.0363,,,0.1517
2000-06-19,0.6284,0.57973,0.7133,0.6409,0.12628,0.0278,0.1341,1.5804,1.5804,0.1341,0.2558,0.02339,1.3801,0.98716,0.1213,0.4952,0.02009,0.23745,0.0369,0.12074,0.6036,1.0453,,,0.1525
2000-06-20,0.6316,0.58169,0.7123,0.6433,0.12655,0.0278,0.1341,1.5902,1.5902,0.1344,0.2553,0.02346,1.3779,0.99218,0.1213,0.4983,0.02014,0.2386,0.0371,0.12124,0.6043,1.0473,,,0.1519
2000-06-21,0.6372,0.58481,0.7187,0.6458,0.12795,0.0279,0.1335,1.5882,1.5882,0.1359,0.2579,0.02371,1.3799,1.00322,0.1218,0.5029,0.02034,0.24077,0.0375,0.12138,0.6109,1.0591,,,0.1531
2000-06-22,0.6379,0.59008,0.7238,0.6458,0.12915,0.028,0.1335,1.6171,1.6171,0.1372,0.2611,0.02393,1.377,1.02174,0.1219,0.5025,0.02045,0.24274,0.0379,0.12084,0.6165,1.0689,,,0.1544
2000-06-23,0.6354,0.58515,0.7206,0.6442,0.1291,0.0278,0.1341,1.6046,1.6046,0.1372,0.2611,0.02391,1.3693,1.02009,0.1223,0.5024,0.02044,0.24027,0.038,0.12051,0.6168,1.0685,,,0.1552
2000-06-26,0.6376,0.58581,0.72,0.6462,0.12896,0.0279,0.1341,1.598,1.598,0.137,0.2613,0.0239,1.3794,1.01028,0.1217,0.5019,0.02041,0.23965,0.038,0.11964,0.6158,1.0673,,,0.1552
2000-06-27,0.6361,0.57992,0.7142,0.6469,0.12771,0.028,0.1341,1.5932,1.5932,0.1356,0.259,0.02367,1.3675,1.00369,0.1218,0.4985,0.02023,0.23997,0.0376,0.11949,0.6099,1.0572,,,0.1553
2000-06-28,0.6401,0.58462,0.7197,0.645,0.12852,0.028,0.1341,1.6099,1.6099,0.1365,0.26,0.02381,1.3865,1.0077,0.1223,0.4974,0.02034,0.24219,0.0379,0.11937,0.6131,1.0637,,,0.1563
2000-06-29,0.6324,0.58034,0.7086,0.6423,0.1269,0.0281,0.1341,1.5952,1.5952,0.1348,0.2569,0.02351,1.3693,0.99741,0.1223,0.4907,0.02008,0.23942,0.0374,0.11879,0.6057,1.0504,,,0.1539
2000-06-30,0.627,0.58132,0.7081,0.6421,0.12664,0.0281,0.1341,1.5921,1.5921,0.1347,0.2568,0.0235,1.3738,0.98918,0.1221,0.4923,0.0201,0.24073,0.0374,0.11906,0.6069,1.0499,,,0.1543
2000-07-03,0.6299,0.58015,0.7107,0.643,0.12714,0.028,0.1341,1.593,1.593,0.135,0.2588,0.02355,1.3723,0.9959,0.1222,0.4908,0.02012,0.24467,0.0375,0.11934,0.6075,1.0524,,,0.1545
2000-07-04,0.6297,0.5806,0.7079,0.6436,0.12698,0.028,0.134,1.5926,1.5926,0.1348,0.2581,0.02353,1.3684,0.99086,0.1221,0.4892,0.0201,0.24306,0.0375,0.11914,0.6063,1.0512,,,
2000-07-05,0.6181,0.58212,0.7049,0.6463,0.12682,0.028,0.134,1.5828,1.5828,0.1347,0.2576,0.02348,1.3676,0.98137,0.1221,0.4835,0.02007,0.24297,0.0374,0.11889,0.604,1.0499,,,
2000-07-06,0.6202,0.58387,0.7082,0.6469,0.12705,0.028,0.134,1.5859,1.5859,0.1349,0.2576,0.02348,1.368,0.97874,0.1222,0.4843,0.02011,0.24323,0.0376,0.11841,0.6059,1.0519,,,0.1532
2000-07-07,0.6241,0.58578,0.7122,0.648,0.12736,0.0281,0.134,1.5959,1.5959,0.1352,0.2584,0.02357,1.371,0.97721,0.1227,0.4863,0.02016,0.24367,0.0377,0.1184,0.6069,1.0544,,,0.1539
2000-07-10,0.6206,0.58365,0.7083,0.6451,0.12643,0.0281,0.134,1.5849,1.5849,0.1343,0.2549,0.02344,1.3609,0.97799,0.1224,0.4835,0.02001,0.24432,0.0374,0.11831,0.6021,1.0468,,,0.1539
2000-07-11,0.6169,0.58232,0.7095,0.6448,0.12682,0.0282,0.134,1.5928,1.5928,0.1346,0.2562,0.02349,1.3623,0.98012,0.1223,0.4829,0.02007,0.24532,0.0376,0.11846,0.602,1.0496,,,
2000-07-12,0.6242,0.58869,0.7159,0.6424,0.12816,0.0281,0.134,1.5981,1.5981,0.1361,0.2596,0.02375,1.3587,0.98138,0.1229,0.4887,0.02029,0.24647,0.0381,0.11985,0.6085,1.0611,,,0.1555
2000-07-13,0.6236,0.58885,0.7201,0.6449,0.12889,0.0281,0.1341,1.6044,1.6044,0.1369,0.2608,0.02386,1.3443,0.98697,0.1227,0.4921,0.0204,0.24723,0.0383,0.11983,0.6123,1.067,,,0.1556
2000-07-14,0.6224,0.5913,0.7177,0.6455,0.12869,0.0282,0.1341,1.5993,1.5993,0.1367,0.2598,0.02383,1.3386,0.98917,0.1227,0.491,0.02037,0.2454,0.0383,0.11991,0.6112,1.0655,,,0.1548
2000-07-17,0.6284,0.59481,0.7204,0.6458,0.12897,0.0281,0.1341,1.5958,1.5958,0.1369,0.2609,0.02388,1.3472,0.98815,0.1223,0.4913,0.02041,0.24708,0.0384,0.11947,0.6112,1.0677,,,0.1544
2000-07-18,0.6286,0.6019,0.7324,0.6449,0.1306,0.0281,0.1344,1.6193,1.6193,0.1387,0.2643,0.02416,1.3631,0.99988,0.1223,0.4942,0.02067,0.25045,0.0389,0.11913,0.6193,1.0813,,,0.1554
2000-07-19,0.6239,0.59969,0.7322,0.6452,0.13062,0.0281,0.1342,1.6212,1.6212,0.1387,0.2637,0.02415,1.3634,0.99851,0.1223,0.4925,0.02067,0.24853,0.039,0.1192,0.6195,1.0815,,,0.155
2000-07-20,0.6245,0.59638,0.7277,0.6446,0.12944,0.028,0.1342,1.6199,1.6199,0.1375,0.261,0.02386,1.3566,0.99512,0.1223,0.4958,0.02046,0.24765,0.0389,0.11915,0.6141,1.0717,,,0.155
2000-07-21,0.6247,0.59396,0.7259,0.6429,0.12891,0.0281,0.1342,1.619,1.619,0.1369,0.2607,0.02385,1.3547,0.97994,0.1219,0.493,0.02022,0.24825,0.0386,0.1188,0.6108,1.0673,,,0.1544
2000-07-24,0.627,0.59799,0.7315,0.6435,0.12938,0.0281,0.1342,1.6235,1.6235,0.1374,0.2622,0.02393,1.3598,0.98514,0.1224,0.4941,0.02018,0.24941,0.0388,0.11942,0.6142,1.071,,,0.1543
2000-07-25,0.624,0.59493,0.7268,0.6447,0.12871,0.0281,0.1343,1.616,1.616,0.1367,0.2604,0.02372,1.3572,0.97703,0.1221,0.4907,0.02004,0.24788,0.0385,0.11905,0.6108,1.0655,,,0.1532
2000-07-26,0.6269,0.59305,0.7243,0.6439,0.12813,0.0281,0.1342,1.6061,1.6061,0.136,0.2594,0.02364,1.3569,0.97214,0.1221,0.4898,0.01985,0.24732,0.0384,0.11901,0.6089,1.0607,,,0.1533
2000-07-27,0.6311,0.60332,0.7291,0.6449,0.12967,0.0281,0.1341,1.625,1.625,0.1376,0.2626,0.02392,1.3715,0.98324,0.1218,0.4911,0.02011,0.24877,0.0387,0.11775,0.6192,1.0733,,,0.1546
2000-07-28,0.6368,0.6073,0.7329,0.6464,0.13085,0.0282,0.1342,1.6274,1.6274,0.1389,0.2651,0.02414,1.3779,0.98856,0.1222,0.4956,0.02029,0.24925,0.0389,0.11799,0.6245,1.0834,,,0.1558
2000-07-31,0.6259,0.60578,0.726,0.6463,0.13034,0.0283,0.1341,1.6184,1.6184,0.1384,0.2638,0.02397,1.378,0.98624,0.1219,0.4907,0.02021,0.24855,0.0387,0.1178,0.6229,1.0792,,,0.1552
2000-08-01,0.6326,0.61143,0.735,0.6477,0.13206,0.0284,0.1342,1.6312,1.6312,0.1402,0.268,0.02421,1.3941,1.00065,0.1223,0.496,0.02049,0.25126,0.0392,0.1177,0.6318,1.0933,,,0.1558
2000-08-02,0.6392,0.60978,0.74,0.6485,0.1322,0.0284,0.1341,1.637,1.637,0.1404,0.2685,0.02413,1.3761,1.00428,0.1223,0.4971,0.02052,0.25003,0.0394,0.11823,0.634,1.0946,,,0.1567
2000-08-03,0.6469,0.61552,0.7434,0.6472,0.13349,0.0283,0.1341,1.6528,1.6528,0.1415,0.2702,0.02434,1.3771,1.01881,0.123,0.5027,0.02074,0.24993,0.0398,0.11865,0.6399,1.1036,,,0.1578
2000-08-04,0.6458,0.61437,0.7394,0.6458,0.13298,0.0283,0.1341,1.6569,1.6569,0.1412,0.2698,0.0242,1.3741,1.0137,0.1236,0.5031,0.02067,0.26193,0.0397,0.11915,0.6399,1.101,,,0.1583
2000-08-07,0.6475,0.61381,0.7411,0.646,0.13307,0.0283,0.1341,1.6691,1.6691,0.1414,0.2704,0.02418,1.3811,1.01,0.1234,0.501,0.02068,0.25164,0.0397,0.11968,0.6381,1.1024,,,0.1583
2000-08-08,0.646,0.61749,0.7454,0.648,0.13386,0.0283,0.1341,1.668,1.668,0.1421,0.2722,0.02424,1.3798,1.02015,0.1234,0.5021,0.02076,0.25293,0.04,0.11997,0.6424,1.1084,,,0.1588
2000-08-09,0.6428,0.61841,0.7479,0.6454,0.13398,0.0283,0.134,1.6681,1.6681,0.1424,0.273,0.02435,1.383,1.02887,0.1234,0.5013,0.02081,0.25382,0.04,0.11996,0.6454,1.1104,,,0.1585
2000-08-10,0.641,0.613,0.7426,0.6458,0.133,0.0283,0.1341,1.649,1.649,0.1412,0.2711,0.02401,1.3814,1.01293,0.1232,0.4982,0.02062,0.25334,0.0398,0.11962,0.642,1.101,,,0.1585
2000-08-11,0.6415,0.61584,0.7462,0.6437,0.13375,0.0284,0.1341,1.6632,1.6632,0.142,0.2728,0.02419,1.3847,1.02145,0.1239,0.4979,0.02075,0.25372,0.04,0.11979,0.6469,1.1079,,,0.1607
2000-08-14,0.6432,0.61244,0.7437,0.6421,0.1334,0.0283,0.1341,1.6628,1.6628,0.1416,0.2726,0.02414,1.3801,1.00884,0.1238,0.4964,0.02067,0.25351,0.0399,0.12005,0.6437,1.1042,,,0.1598
2000-08-15,0.6382,0.60714,0.7382,0.6405,0.13234,0.0283,0.1341,1.6469,1.6469,0.1404,0.2713,0.02393,1.3756,1.00485,0.1233,0.4908,0.02045,0.25269,0.0394,0.11945,0.6376,1.0947,,,0.1581
2000-08-16,0.6459,0.60275,0.7386,0.6399,0.13184,0.0283,0.1341,1.6381,1.6381,0.14,0.2701,0.02387,1.3712,1.00523,0.1233,0.4942,0.02036,0.25195,0.0393,0.11891,0.6358,1.0916,,,0.1571
2000-08-17,0.6468,0.60301,0.7398,0.6394,0.13182,0.0282,0.1341,1.6344,1.6344,0.14,0.2703,0.02376,1.37,1.00475,0.1239,0.4941,0.02025,0.25298,0.0393,0.11878,0.6362,1.0915,,,0.1578
2000-08-18,0.652,0.60719,0.7476,0.6408,0.13324,0.0283,0.1341,1.6441,1.6441,0.1415,0.2731,0.0241,1.3768,1.01762,0.1238,0.497,0.02028,0.25576,0.0398,0.11882,0.6421,1.1033,,,0.1591
2000-08-21,0.652,0.60884,0.7507,0.6407,0.13394,0.0282,0.1342,1.6493,1.6493,0.1422,0.274,0.02429,1.3814,1.02035,0.1244,0.4991,0.02012,0.25651,0.04,0.11916,0.6461,1.109,,,0.1593
2000-08-22,0.6477,0.6143,0.7555,0.6412,0.13474,0.0283,0.1341,1.6533,1.6533,0.143,0.2752,0.02441,1.3884,1.0299,0.1239,0.4896,0.02042,0.25774,0.0403,0.11938,0.65,1.1156,,,0.1597
2000-08-23,0.6345,0.60868,0.7467,0.6449,0.13397,0.0281,0.1341,1.6495,1.6495,0.1422,0.2749,0.02422,1.377,1.03697,0.1235,0.479,0.02027,0.25427,0.04,0.11961,0.6453,1.109,,,0.1602
2000-08-24,0.6353,0.60907,0.7453,0.6471,0.13389,0.0283,0.1341,1.6422,1.6422,0.1421,0.2747,0.02413,1.3803,1.03752,0.1235,0.4814,0.0202,0.25345,0.04,0.11941,0.6446,1.1085,,,0.16
2000-08-25,0.6367,0.60791,0.747,0.6483,0.13387,0.0283,0.1341,1.6288,1.6288,0.1421,0.2747,0.02417,1.3839,1.03721,0.1235,0.4837,0.02023,0.25293,0.04,0.11912,0.6443,1.1085,,,0.1604
2000-08-28,0.6351,0.60653,0.7496,0.6482,0.13419,0.0283,0.1342,1.6327,1.6327,0.1424,0.275,0.02426,1.382,1.0433,0.1238,0.4826,0.02024,0.25368,0.0401,0.11855,0.6467,1.1109,,,0.1599
2000-08-29,0.6387,0.61354,0.7548,0.6465,0.1354,0.0283,0.1341,1.6322,1.6322,0.1437,0.2773,0.02447,1.3875,1.05688,0.1239,0.4798,0.02043,0.25581,0.0404,0.11864,0.6514,1.121,,,0.1611
2000-08-30,0.6443,0.61341,0.7572,0.6466,0.13511,0.0282,0.1341,1.6327,1.6327,0.1434,0.2783,0.02442,1.3833,1.05,0.1238,0.4824,0.02039,0.25524,0.0403,0.11856,0.6497,1.1186,,,0.1608
2000-08-31,0.65,0.6177,0.7652,0.6464,0.13605,0.0283,0.1342,1.6295,1.6295,0.1444,0.2798,0.02459,1.3879,1.05644,0.124,0.4801,0.02059,0.25709,0.0406,0.11942,0.6544,1.1264,,,0.1614
2000-09-01,0.642,0.60936,0.7527,0.6445,0.1339,0.0283,,1.6275,1.6275,0.1425,0.2771,0.02428,1.3785,1.05053,0.1238,0.4778,0.02029,,,0.11944,0.6458,1.1115,,,0.16
2000-09-04,0.641,0.60998,0.7565,0.6444,0.1337,0.0284,0.1341,1.6245,1.6245,0.1428,0.2774,0.02436,1.3806,1.05418,0.1239,0.4772,0.02034,,,0.11945,0.6473,1.1138,,,0.1603
2000-09-05,0.6395,0.61681,0.7618,0.6441,0.13581,0.0283,0.134,1.6355,1.6355,0.144,0.2797,0.02456,1.3811,1.06241,0.1241,0.4789,0.02051,0.25813,,0.11886,0.6509,1.1232,,,0.1601
2000-09-06,0.648,0.6314,0.7758,0.6462,0.1388,0.0284,0.134,1.6512,1.6512,0.1474,0.2852,0.02517,1.3977,1.08529,0.1248,0.4879,0.021,0.26238,,0.11922,0.6639,1.1492,,,0.1621
2000-09-07,0.6401,0.63043,0.7775,0.6456,0.13862,0.0283,0.1341,1.6506,1.6506,0.1472,0.2846,0.02514,1.3866,1.0917,0.1245,0.4792,0.02096,0.2598,0.0412,0.11993,0.6624,1.1477,,,0.1618
2000-09-08,0.6414,0.63463,0.7809,0.6464,0.13929,0.0284,0.1341,1.6319,1.6319,0.1479,0.2855,0.02526,1.3892,1.0867,0.1247,0.4836,0.02107,0.26035,0.0414,0.11989,0.6642,1.1531,,,0.1625
2000-09-11,0.6559,0.64025,0.7877,0.6572,0.14088,0.0284,0.134,1.6364,1.6364,0.1495,0.2887,0.02556,1.3951,1.09992,0.1251,0.5009,0.02131,0.26314,0.0418,0.11944,0.6705,1.1659,,,0.1636
2000-09-12,0.6461,0.63263,0.7817,0.6554,0.1398,0.0282,0.134,1.6272,1.6272,0.1484,0.2859,0.02536,1.385,1.0835,0.1247,0.4926,0.02116,0.25871,0.0416,0.11902,0.6648,1.1574,,,0.1622
2000-09-13,0.6444,0.63532,0.7846,0.6569,0.14059,0.0281,0.134,1.6403,1.6403,0.1492,0.2877,0.0255,1.3947,1.08613,0.1248,0.4904,0.02131,0.25904,0.0418,0.1191,0.6672,1.1636,,,0.1636
2000-09-14,0.635,0.62941,0.7781,0.6525,0.13977,0.0282,0.134,1.628,1.628,0.1483,0.2863,0.02531,1.3832,1.07547,0.1245,0.487,0.02118,0.25687,0.0417,0.11898,0.6649,1.1569,,,0.1621
2000-09-15,0.6377,0.63478,0.7895,0.656,0.14143,0.0283,0.1339,1.6365,1.6365,0.1501,0.2893,0.02555,1.3952,1.09281,0.1251,0.4879,0.02137,0.2615,0.0422,0.11898,0.6712,1.1705,,,0.1627
2000-09-18,0.635,0.63044,0.7869,0.6566,0.1415,0.0282,0.1339,1.6476,1.6476,0.1502,0.2885,0.02546,1.3864,1.09548,0.1251,0.4795,0.02098,0.25756,0.0422,0.11915,0.671,1.1714,,,0.1607
2000-09-19,0.6396,0.63457,0.7926,0.6616,0.142,0.0281,0.1341,1.6556,1.6556,0.1507,0.2948,0.02532,1.3842,1.0987,0.1254,0.4873,0.02035,0.25588,0.0423,0.11942,0.674,1.1752,,,0.1616
2000-09-20,0.635,0.63473,0.7932,0.6628,0.14227,0.0282,0.134,1.6615,1.6615,0.151,0.295,0.02543,1.3833,1.10557,0.1252,0.4803,0.02034,0.25568,0.0423,0.1193,0.6736,1.1774,,,0.1606
2000-09-21,0.6336,0.62725,0.7821,0.6592,0.1405,0.0281,0.1341,1.6723,1.6723,0.1491,0.2923,0.02536,1.3767,1.09104,0.1247,0.4762,0.02009,0.25365,0.0418,0.11887,0.666,1.1629,,,0.159
2000-09-22,0.6206,0.61863,0.7664,0.6583,0.13777,0.0282,0.1341,1.6587,1.6587,0.1463,0.2812,0.02469,1.3716,1.05687,0.1242,0.4694,0.01978,0.24997,0.041,0.11786,0.6524,1.1408,,,0.1574
2000-09-25,0.6276,0.61928,0.7701,0.6594,0.13816,0.0282,0.134,1.6608,1.6608,0.1466,0.2823,0.02485,1.369,1.06123,0.1247,0.4719,0.01978,0.25103,0.041,0.11826,0.6546,1.1435,,,0.1577
2000-09-26,0.6216,0.61213,0.7617,0.6574,0.13681,0.0281,0.134,1.6578,1.6578,0.1453,0.2807,0.02459,1.3684,1.05298,0.1245,0.4693,0.01952,0.24804,0.0407,0.11774,0.6503,1.1328,,,0.1575
2000-09-27,0.6232,0.61188,0.7357,0.6568,0.13287,0.0282,0.1341,1.6576,1.6576,0.1452,0.2723,0.02458,1.3663,1.02441,0.1244,0.4718,0.01946,0.24132,0.0396,0.11723,0.6311,1.132,,,0.1519
2000-09-28,0.6205,0.61721,0.7581,0.6562,0.13737,0.0282,0.1339,1.664,1.664,0.1459,0.2822,0.02472,1.3722,1.05686,0.1248,0.4652,0.01951,0.25143,0.041,0.11708,0.6523,1.1375,,,0.1557
2000-09-29,0.6146,0.61436,0.7534,0.6572,0.13678,0.0281,0.1342,1.6706,1.6706,0.1453,0.2817,0.0246,1.3699,1.04726,0.1249,0.4615,0.01939,0.24985,0.0408,0.11732,0.6511,1.1329,,,0.1565
2000-10-02,0.6235,0.61547,0.7552,0.6564,0.1363,,0.134,1.6723,1.6723,0.1462,0.2822,0.02476,1.3718,1.04724,0.1245,0.4631,0.01937,,,,,1.1399,,,
2000-10-03,0.6169,0.6166,0.759,0.6589,0.13786,0.0279,0.1339,1.6664,1.6664,0.1465,0.2829,0.02481,1.3707,1.04846,0.1242,0.4607,0.01932,0.25064,,0.1164,,1.1419,,,0.1581
2000-10-04,0.6149,0.61704,0.76,0.6589,0.13811,0.028,0.1343,1.6684,1.6684,0.1467,0.2829,0.02483,1.3682,1.04609,0.1247,0.4635,0.01916,0.25136,0.041,0.11696,0.6534,1.1434,,,0.1581
2000-10-05,0.6151,0.62296,0.7683,0.6567,0.13897,0.0281,0.1342,1.6613,1.6613,0.1476,0.2846,0.02496,1.3757,1.05434,0.1245,0.4607,0.0192,0.25265,0.0413,0.11738,0.6579,1.1506,,,0.1579
2000-10-06,0.6146,0.62077,0.766,0.6583,0.13912,0.0281,0.1342,1.6656,1.6656,0.1477,0.284,0.02498,1.3728,1.05883,0.1246,0.4622,0.01936,0.25281,0.0412,0.11692,0.6586,1.1515,,,0.1578
2000-10-09,0.6181,0.62123,0.7663,0.6574,0.13909,0.0282,0.1342,1.6676,1.6676,0.1476,0.284,0.02497,1.3686,1.0585,0.1244,0.473,0.01966,0.25295,0.0413,0.1167,0.6579,1.1511,,,0.157
2000-10-10,0.6132,0.61816,0.764,0.6579,0.13855,0.0282,0.1342,1.6685,1.6685,0.1471,0.2803,0.02484,1.3689,1.0644,0.1241,0.4647,0.01954,0.24998,0.0411,0.11594,0.6555,1.1473,,,0.1558
2000-10-11,0.6153,0.61884,0.7651,0.661,0.13912,0.0283,0.1343,1.6841,1.6841,0.1477,0.2818,0.02489,1.3717,1.06955,0.1239,0.4677,0.01968,0.24882,0.0413,0.11636,0.6582,1.1517,,,0.1557
2000-10-12,0.6155,0.62281,0.7645,0.6647,0.13998,0.0283,0.1344,1.7051,1.7051,0.1486,0.2832,0.02504,1.3785,1.07612,0.1245,0.4609,0.01979,0.24729,0.0415,0.11647,0.6604,1.1587,,,0.155
2000-10-13,0.6167,0.62371,0.7627,0.6637,0.13967,0.0282,0.1342,1.6936,1.6936,0.1498,0.2795,0.02519,1.3791,1.0731,0.1242,0.4656,0.01993,0.24662,0.0414,0.11725,0.6586,1.1682,,,0.1543
2000-10-16,0.615,0.63096,0.775,0.6629,0.14213,0.0283,0.1342,1.703,1.703,0.1509,0.2827,0.02539,1.38,1.08899,0.1248,0.4643,0.02016,0.25083,0.0422,0.11746,0.6712,1.1767,,,0.1552
2000-10-17,0.6093,0.62562,0.7703,0.6619,0.14138,0.0283,0.1343,1.6978,1.6978,0.1501,0.2833,0.02528,1.3721,1.08321,0.1241,0.4613,0.02006,0.25022,0.042,0.11727,0.6666,1.1705,,,0.1549
2000-10-18,0.6211,0.63609,0.7859,0.6667,0.144,0.0283,0.1343,1.7204,1.7204,0.1529,0.2897,0.02572,1.3867,1.1065,0.1246,0.4697,0.02062,0.25322,0.0427,0.11729,0.6784,1.192,,,0.1546
2000-10-19,0.6184,0.6312,0.7843,0.6644,0.14322,0.0288,0.1344,1.7152,1.7152,0.152,0.2886,0.02558,1.3774,1.09387,0.1249,0.4689,0.02088,0.25325,0.0425,0.11782,0.6782,1.1854,,,0.1546
2000-10-20,0.6289,0.62997,0.7859,0.6666,0.1435,0.0288,0.1344,1.724,1.724,0.1523,0.2878,0.02561,1.3779,1.09203,0.1256,0.4768,0.02122,0.25328,0.0425,0.11758,0.6767,1.1875,,,0.1567
2000-10-23,0.6302,0.63151,0.7922,0.6657,0.14456,0.0287,0.1343,1.7395,1.7395,0.1535,0.289,0.02581,1.3895,1.10605,0.1259,0.4793,0.02096,0.25409,0.0428,0.11803,0.6823,1.197,,,0.1577
2000-10-24,0.6275,0.62536,0.7891,0.6654,0.14454,0.0286,0.1344,1.7349,1.7349,0.1534,0.2876,0.02579,1.3837,1.11021,0.1261,0.4809,0.0208,0.25663,0.0429,0.11818,0.6833,1.1963,,,0.1572
2000-10-25,0.6285,0.62734,0.7967,0.6636,0.14599,0.0287,0.1343,1.7311,1.7311,0.155,0.2914,0.02592,1.3844,1.11699,0.1261,0.4826,0.02093,0.25727,0.0433,0.11778,0.6888,1.2089,,,0.1574
2000-10-26,0.628,0.62258,0.79,0.6621,0.14553,0.0287,0.1343,1.7301,1.7301,0.1544,0.2915,0.02582,1.3705,1.1117,0.126,0.4836,0.02109,0.25729,0.0432,0.11758,0.6866,1.2044,,,0.1574
2000-10-27,0.6236,0.6225,0.7795,0.6599,0.14392,0.0288,0.1344,1.7339,1.7339,0.1528,0.2892,0.02549,1.3639,1.09651,0.1262,0.48,0.02108,0.25418,0.0428,0.11799,0.6787,1.1915,,,0.1568
2000-10-30,0.6222,0.62181,0.7771,0.6579,0.14374,0.0287,0.1343,1.7247,1.7247,0.1524,0.2875,0.02549,1.367,1.09241,0.1266,0.4782,0.0207,0.25499,0.0427,0.11762,0.6774,1.1889,,,0.157
2000-10-31,0.6112,0.61967,0.7731,0.6554,0.14231,0.0287,0.1344,1.7055,1.7055,0.1511,0.2848,0.0252,1.359,1.08152,0.127,0.4642,0.02054,0.25352,0.0423,0.11794,0.6708,1.178,,,0.1561
2000-11-01,0.6106,0.60524,0.7571,0.655,0.1403,0.0287,0.1344,1.6853,1.6853,0.1489,0.2812,0.02481,1.3576,1.07325,0.1263,0.4629,0.02028,0.25253,0.0417,0.11796,0.6657,1.1612,,,0.1552
2000-11-02,0.607,0.60722,0.761,0.6556,0.14079,0.029,0.1343,1.6842,1.6842,0.1495,0.2831,0.02493,1.3619,1.07674,0.1262,0.464,0.02049,0.25521,0.0418,0.11775,0.6685,1.165,,,0.1549
2000-11-03,0.6071,0.59419,0.7529,0.657,0.13942,0.0289,0.1344,1.6718,1.6718,0.148,0.2802,0.02476,1.3495,1.07829,0.1257,0.4607,0.02024,0.25546,0.0414,0.11686,0.6667,1.1539,,,0.1528
2000-11-06,0.6113,0.59825,0.7567,0.6569,0.13997,0.0288,0.1339,1.6544,1.6544,0.1487,0.2824,0.02488,1.3477,1.07807,0.1254,0.4614,0.02059,0.25617,0.0416,0.11651,0.6692,1.1594,,,0.1534
2000-11-07,0.6152,0.59569,0.7585,0.6578,0.14055,0.0288,0.1342,1.6677,1.6677,0.1491,0.2831,0.02491,1.3365,1.08672,0.1258,0.4641,0.02067,0.2548,0.0419,0.11679,0.67,1.1628,,,0.1527
2000-11-08,0.6155,0.5944,0.7579,0.6585,0.14122,0.0288,0.1341,1.6641,1.6641,0.1499,0.2839,0.02504,1.3413,1.08979,0.1258,0.4648,0.02083,0.25611,0.042,0.11672,0.6724,1.1689,,,0.1517
2000-11-09,0.6085,0.58605,0.7449,0.6583,0.13945,0.0288,0.134,1.6541,1.6541,0.148,0.2801,0.02469,1.3236,1.07493,0.1255,0.4614,0.02058,0.25193,0.0416,0.11636,0.663,1.1539,,,0.1489
2000-11-10,0.6043,0.59719,0.7537,0.6564,0.14051,0.0289,0.1341,1.6586,1.6586,0.1492,0.2822,0.02489,1.3387,1.07811,0.1251,0.4593,0.02071,0.25455,0.0418,0.11632,0.6673,1.1633,,,0.1529
2000-11-13,0.6068,0.5977,0.7552,0.6577,0.14096,0.0289,0.134,1.6774,1.6774,0.1496,0.283,0.02494,1.3391,1.08331,0.1252,0.4614,0.0209,0.25449,0.042,0.11568,0.6694,1.1667,,,0.1524
2000-11-14,0.6056,0.59766,0.7545,0.6567,0.14089,0.0288,0.1341,1.6684,1.6684,0.1495,0.283,0.02491,1.3358,1.0781,0.1244,0.4623,0.02067,0.25504,0.042,0.11583,0.6689,1.166,,,0.1524
2000-11-15,0.6076,0.59742,0.7511,0.6551,0.14089,0.0289,0.134,1.665,1.665,0.1495,0.2829,0.02494,1.3335,1.07175,0.1244,0.4643,0.02073,0.25519,0.042,0.11564,0.6679,1.1662,,,0.1518
